relative_im_path,class,xmin,xmax,ymin,ymax
datasets/204/198.jpg,204,319,200,779,499,
datasets/204/214.jpg,204,9,55,618,355,
datasets/204/209.jpg,204,43,124,591,418,
datasets/204/176.jpg,204,27,158,1191,647,
datasets/204/103.jpg,204,46,92,602,351,
datasets/204/68.jpg,204,45,95,604,367,
datasets/204/13.jpg,204,44,156,1546,895,
datasets/204/162.jpg,204,239,330,864,661,
datasets/204/217.jpg,204,455,347,1473,825,
datasets/204/55.jpg,204,120,223,1909,1072,
datasets/204/204.jpg,204,11,174,989,715,
datasets/204/5.jpg,204,335,359,1640,1079,
datasets/204/130.jpg,204,5,91,628,406,
datasets/204/30.jpg,204,60,265,1766,998,
datasets/204/40.jpg,204,89,101,560,335,
datasets/204/147.jpg,204,505,187,640,288,
datasets/204/39.jpg,204,1325,361,1418,413,
datasets/204/124.jpg,204,20,99,788,491,
datasets/204/216.jpg,204,48,118,589,366,
datasets/204/242.jpg,204,6,83,634,442,
datasets/204/18.jpg,204,87,148,992,672,
datasets/204/115.jpg,204,202,269,1111,612,
datasets/204/169.jpg,204,39,71,563,376,
datasets/204/16.jpg,204,85,247,1584,965,
datasets/204/177.jpg,204,23,156,1534,1017,
datasets/204/3.jpg,204,197,196,1468,973,
datasets/204/273.jpg,204,90,203,1909,1256,
datasets/204/237.jpg,204,242,147,996,474,
datasets/204/100.jpg,204,31,103,596,406,
datasets/204/144.jpg,204,286,19,1323,693,
datasets/204/230.jpg,204,8,143,636,432,
datasets/204/27.jpg,204,162,81,370,207,
datasets/204/19.jpg,204,162,81,370,207,
datasets/204/64.jpg,204,559,58,882,249,
datasets/204/189.jpg,204,179,61,819,371,
datasets/204/224.jpg,204,97,35,660,414,
datasets/204/37.jpg,204,214,83,1489,671,
datasets/204/107.jpg,204,91,99,586,435,
datasets/204/36.jpg,204,100,77,1499,823,
datasets/204/181.jpg,204,65,144,2933,1838,
datasets/204/131.jpg,204,535,174,604,224,
datasets/204/112.jpg,204,135,125,459,311,
datasets/204/25.jpg,204,585,128,640,172,
datasets/204/74.jpg,204,37,58,671,433,
datasets/204/91.jpg,204,36,87,605,353,
datasets/204/108.jpg,204,256,265,587,455,
datasets/204/52.jpg,204,41,193,944,672,
datasets/204/110.jpg,204,33,123,520,291,
datasets/204/145.jpg,204,44,153,606,357,
datasets/204/106.jpg,204,536,144,573,166,
datasets/204/164.jpg,204,216,65,1628,963,
datasets/204/260.jpg,204,9,216,612,434,
datasets/204/104.jpg,204,80,46,610,305,
datasets/204/28.jpg,204,256,185,1774,1090,
datasets/204/101.jpg,204,315,505,2426,1737,
datasets/204/60.jpg,204,33,86,597,365,
datasets/204/84.jpg,204,306,408,1644,1088,
datasets/204/46.jpg,204,17,142,626,353,
datasets/204/220.jpg,204,57,107,598,428,
datasets/204/235.jpg,204,36,82,549,431,
datasets/204/191.jpg,204,50,80,592,395,
datasets/204/114.jpg,204,64,92,614,356,
datasets/204/253.jpg,204,0,348,76,478,
datasets/204/118.jpg,204,10,72,620,390,
datasets/204/271.jpg,204,31,98,609,372,
datasets/204/51.jpg,204,24,117,1013,675,
datasets/204/187.jpg,204,62,126,593,424,
datasets/204/254.jpg,204,68,31,551,352,
datasets/204/256.jpg,204,353,218,1708,1188,
datasets/204/111.jpg,204,75,65,1476,812,
datasets/204/119.jpg,204,116,135,858,425,
datasets/204/155.jpg,204,0,192,62,269,
datasets/204/53.jpg,204,315,505,2426,1737,
datasets/204/102.jpg,204,89,167,1083,721,
datasets/204/160.jpg,204,16,61,628,383,
datasets/204/186.jpg,204,56,66,1139,450,
datasets/204/243.jpg,204,3,75,622,353,
datasets/204/265.jpg,204,7,55,621,313,
datasets/204/128.jpg,204,30,245,1228,783,
datasets/204/23.jpg,204,1325,361,1418,413,
datasets/204/32.jpg,204,98,88,581,394,
datasets/204/85.jpg,204,128,111,1282,610,
datasets/204/268.jpg,204,87,37,1167,596,
datasets/204/58.jpg,204,117,78,516,272,
datasets/204/125.jpg,204,1,247,163,335,
datasets/204/146.jpg,204,34,163,719,388,
datasets/204/172.jpg,204,46,148,603,450,
datasets/204/133.jpg,204,26,99,573,402,
datasets/204/140.jpg,204,49,136,589,347,
datasets/204/21.jpg,204,123,102,526,365,
datasets/204/14.jpg,204,1097,871,5609,2783,
datasets/204/117.jpg,204,7,61,1262,623,
datasets/204/262.jpg,204,57,129,601,375,
datasets/204/122.jpg,204,19,114,1162,638,
datasets/204/79.jpg,204,15,105,609,374,
datasets/204/43.jpg,204,9,69,612,390,
datasets/204/184.jpg,204,139,85,1144,574,
datasets/204/264.jpg,204,109,148,656,467,
datasets/204/63.jpg,204,38,103,626,423,
datasets/204/139.jpg,204,27,13,465,320,
datasets/204/226.jpg,204,129,141,499,299,
datasets/204/161.jpg,204,225,97,1016,430,
datasets/204/17.jpg,204,86,102,973,589,
datasets/204/188.jpg,204,27,393,558,635,
datasets/204/203.jpg,204,81,55,1502,792,
datasets/204/167.jpg,204,211,16,906,374,
datasets/204/257.jpg,204,62,47,764,354,
datasets/204/116.jpg,204,18,27,609,384,
datasets/204/163.jpg,204,44,103,620,446,
datasets/204/195.jpg,204,233,396,1771,1352,
datasets/204/269.jpg,204,2,93,626,392,
datasets/204/171.jpg,204,79,98,532,305,
datasets/204/99.jpg,204,238,284,711,692,
datasets/204/153.jpg,204,170,214,1364,873,
datasets/204/150.jpg,204,1186,709,4925,2878,
datasets/204/44.jpg,204,50,87,619,389,
datasets/204/223.jpg,204,30,164,986,681,
datasets/204/67.jpg,204,110,56,701,467,
datasets/204/83.jpg,204,86,69,1481,839,
datasets/204/59.jpg,204,117,483,1678,1070,
datasets/204/240.jpg,204,136,202,2022,1093,
datasets/204/1.jpg,204,56,102,1303,747,
datasets/204/77.jpg,204,0,478,1151,1000,
datasets/204/22.jpg,204,8,57,790,399,
datasets/204/232.jpg,204,38,148,571,424,
datasets/204/35.jpg,204,100,196,1339,778,
datasets/204/123.jpg,204,153,131,711,438,
datasets/204/170.jpg,204,190,193,954,566,
datasets/204/132.jpg,204,81,104,1589,1095,
datasets/204/41.jpg,204,63,143,536,349,
datasets/204/202.jpg,204,107,21,506,214,
datasets/204/212.jpg,204,15,154,622,464,
datasets/204/179.jpg,204,193,345,903,615,
datasets/204/48.jpg,204,56,58,747,423,
datasets/204/62.jpg,204,45,180,988,685,
datasets/204/136.jpg,204,93,126,529,413,
datasets/204/229.jpg,204,60,169,583,441,
datasets/204/192.jpg,204,10,77,517,362,
datasets/204/207.jpg,204,36,131,575,407,
datasets/204/193.jpg,204,30,265,1203,908,
datasets/204/196.jpg,204,259,76,336,128,
datasets/204/90.jpg,204,94,308,1521,939,
datasets/204/227.jpg,204,28,210,585,409,
datasets/204/47.jpg,204,23,61,615,363,
datasets/204/182.jpg,204,2915,1787,4802,2966,
datasets/204/11.jpg,204,86,143,924,583,
datasets/204/34.jpg,204,468,154,639,197,
datasets/204/190.jpg,204,27,105,613,422,
datasets/204/228.jpg,204,207,104,879,451,
datasets/204/92.jpg,204,235,207,1030,482,
datasets/204/135.jpg,204,87,119,1672,1057,
datasets/204/73.jpg,204,85,116,665,388,
datasets/204/65.jpg,204,19,114,1162,638,
datasets/204/4.jpg,204,8,156,1169,636,
datasets/204/50.jpg,204,33,138,616,431,
datasets/204/142.jpg,204,67,153,1957,1222,
datasets/204/57.jpg,204,0,138,100,228,
datasets/204/113.jpg,204,8,141,632,423,
datasets/204/185.jpg,204,278,201,1254,699,
datasets/204/75.jpg,204,56,79,603,348,
datasets/204/219.jpg,204,24,110,599,476,
datasets/204/252.jpg,204,17,134,608,403,
datasets/204/158.jpg,204,209,159,709,528,
datasets/204/71.jpg,204,41,193,944,672,
datasets/204/272.jpg,204,90,144,671,437,
datasets/204/10.jpg,204,251,220,1607,998,
datasets/204/98.jpg,204,34,92,607,367,
datasets/204/94.jpg,204,39,101,984,618,
datasets/204/129.jpg,204,814,249,2223,1315,
datasets/204/38.jpg,204,85,116,665,388,
datasets/204/49.jpg,204,42,110,627,376,
datasets/204/225.jpg,204,173,116,677,382,
datasets/204/222.jpg,204,66,34,695,335,
datasets/204/180.jpg,204,18,128,1010,750,
datasets/204/87.jpg,204,14,27,728,487,
datasets/204/151.jpg,204,35,33,860,554,
datasets/204/56.jpg,204,96,56,718,386,
datasets/204/175.jpg,204,148,149,630,331,
datasets/204/66.jpg,204,1,38,782,392,
datasets/204/33.jpg,204,523,700,2867,1851,
datasets/204/197.jpg,204,161,84,1484,1109,
datasets/204/263.jpg,204,5,61,949,394,
datasets/204/174.jpg,204,0,664,439,1756,
datasets/204/200.jpg,204,4,90,617,337,
datasets/204/215.jpg,204,9,43,494,341,
datasets/204/12.jpg,204,585,128,640,172,
datasets/204/251.jpg,204,92,238,1845,1214,
datasets/204/97.jpg,204,526,335,2483,1339,
datasets/204/247.jpg,204,81,59,424,241,
datasets/204/201.jpg,204,17,28,625,302,
datasets/204/126.jpg,204,89,45,562,320,
datasets/204/267.jpg,204,170,243,642,416,
datasets/204/9.jpg,204,86,143,924,583,
datasets/204/183.jpg,204,20,64,611,419,
datasets/204/8.jpg,204,23,148,602,450,
datasets/204/82.jpg,204,78,82,539,396,
datasets/204/137.jpg,204,25,36,1536,846,
datasets/204/45.jpg,204,96,79,755,420,
datasets/204/20.jpg,204,23,148,602,450,
datasets/204/258.jpg,204,11,91,1181,596,
datasets/204/168.jpg,204,10,88,1184,596,
datasets/204/26.jpg,204,345,117,1072,550,
datasets/204/109.jpg,204,13,116,611,426,
datasets/204/29.jpg,204,215,100,863,509,
datasets/204/120.jpg,204,842,199,1021,337,
datasets/204/218.jpg,204,0,38,345,185,
datasets/204/89.jpg,204,110,136,532,342,
datasets/204/233.jpg,204,44,140,622,420,
datasets/204/95.jpg,204,36,145,959,680,
datasets/204/72.jpg,204,68,94,635,348,
datasets/204/31.jpg,204,131,122,754,396,
datasets/204/159.jpg,204,111,88,693,347,
datasets/204/166.jpg,204,7,128,621,437,
datasets/204/211.jpg,204,153,268,619,427,
datasets/204/141.jpg,204,125,287,1625,990,
datasets/204/70.jpg,204,88,81,945,621,
datasets/204/143.jpg,204,102,85,555,388,
datasets/204/80.jpg,204,8,94,640,427,
datasets/204/246.jpg,204,28,29,369,168,
datasets/204/210.jpg,204,26,29,372,170,
datasets/205/173.jpg,205,21,144,623,332,
datasets/205/157.jpg,205,54,74,584,392,
datasets/205/69.jpg,205,50,166,1159,734,
datasets/205/165.jpg,205,137,170,930,601,
datasets/205/138.jpg,205,47,101,602,360,
datasets/205/6.jpg,205,135,190,1798,974,
datasets/205/221.jpg,205,0,54,587,344,
datasets/205/96.jpg,205,65,81,565,350,
datasets/205/54.jpg,205,104,202,1475,1093,
datasets/205/149.jpg,205,16,114,769,503,
datasets/205/81.jpg,205,110,88,455,304,
datasets/205/76.jpg,205,39,54,291,193,
datasets/205/78.jpg,205,50,88,270,171,
datasets/205/178.jpg,205,35,89,621,330,
datasets/205/61.jpg,205,30,144,492,341,
datasets/205/7.jpg,205,98,150,904,543,
datasets/205/105.jpg,205,28,46,641,312,
datasets/205/152.jpg,205,27,111,597,371,
datasets/205/154.jpg,205,166,292,854,535,
datasets/205/134.jpg,205,74,106,544,366,
datasets/205/148.jpg,205,13,72,582,316,
datasets/205/15.jpg,205,27,68,499,322,
datasets/205/156.jpg,205,38,35,295,197,
datasets/205/93.jpg,205,41,68,278,192,
datasets/205/194.jpg,205,40,102,611,393,
datasets/205/42.jpg,205,74,98,572,377,
datasets/205/199.jpg,205,48,73,531,344,
datasets/205/88.jpg,205,166,292,854,535,
datasets/205/2.jpg,205,104,54,628,342,
datasets/205/86.jpg,205,26,144,481,352,
datasets/205/205.jpg,205,73,157,591,447,
datasets/205/127.jpg,205,500,490,1815,1073,
datasets/205/121.jpg,205,31,132,614,402,
datasets/205/208.jpg,205,24,70,576,319,
datasets/205/24.jpg,205,27,94,631,391,
datasets/205/206.jpg,205,16,124,634,386,
datasets/205/231.jpg,205,107,92,349,228,
datasets/205/198.jpg,205,48,85,604,384,
datasets/205/214.jpg,205,19,83,589,332,
datasets/205/209.jpg,205,107,117,450,368,
datasets/205/176.jpg,205,90,54,581,312,
datasets/205/103.jpg,205,66,112,586,359,
datasets/205/68.jpg,205,46,145,605,392,
datasets/205/13.jpg,205,74,74,696,356,
datasets/205/162.jpg,205,34,123,573,344,
datasets/205/217.jpg,205,18,122,631,391,
datasets/205/55.jpg,205,14,71,512,340,
datasets/205/204.jpg,205,21,117,622,401,
datasets/205/5.jpg,205,114,62,667,362,
datasets/205/130.jpg,205,45,119,592,331,
datasets/205/30.jpg,205,30,19,435,227,
datasets/205/40.jpg,205,28,113,646,403,
datasets/205/147.jpg,205,337,386,1353,879,
datasets/205/39.jpg,205,58,150,587,407,
datasets/205/124.jpg,205,51,165,609,354,
datasets/205/216.jpg,205,83,153,935,638,
datasets/205/18.jpg,205,43,111,276,214,
datasets/205/115.jpg,205,53,77,567,362,
datasets/205/169.jpg,205,75,150,579,376,
datasets/205/16.jpg,205,38,86,1550,834,
datasets/205/177.jpg,205,72,236,1211,753,
datasets/205/3.jpg,205,21,55,705,358,
datasets/205/100.jpg,205,29,99,605,403,
datasets/205/144.jpg,205,131,115,515,412,
datasets/205/230.jpg,205,500,88,628,148,
datasets/205/27.jpg,205,70,68,647,339,
datasets/205/19.jpg,205,16,50,712,357,
datasets/205/64.jpg,205,16,97,592,306,
datasets/205/189.jpg,205,16,114,769,503,
datasets/205/224.jpg,205,22,115,398,273,
datasets/205/37.jpg,205,53,75,1547,794,
datasets/205/107.jpg,205,103,93,443,310,
datasets/205/36.jpg,205,230,132,1497,782,
datasets/205/181.jpg,205,36,114,608,428,
datasets/205/131.jpg,205,32,91,544,373,
datasets/205/112.jpg,205,95,170,537,372,
datasets/205/25.jpg,205,8,79,598,333,
datasets/205/74.jpg,205,32,149,616,332,
datasets/205/91.jpg,205,25,58,565,313,
datasets/205/108.jpg,205,59,149,530,340,
datasets/205/52.jpg,205,70,113,465,323,
datasets/205/110.jpg,205,9,78,634,350,
datasets/205/145.jpg,205,91,131,547,375,
datasets/205/106.jpg,205,25,153,513,368,
datasets/205/164.jpg,205,39,12,370,168,
datasets/205/104.jpg,205,65,114,553,367,
datasets/205/28.jpg,205,63,76,608,368,
datasets/205/101.jpg,205,26,97,665,383,
datasets/205/60.jpg,205,35,36,289,193,
datasets/205/84.jpg,205,132,184,405,352,
datasets/205/46.jpg,205,13,55,595,313,
datasets/205/220.jpg,205,542,120,648,240,
datasets/205/191.jpg,205,113,231,1222,724,
datasets/205/114.jpg,205,63,167,596,407,
datasets/205/118.jpg,205,56,82,276,199,
datasets/205/51.jpg,205,31,59,303,196,
datasets/205/187.jpg,205,21,67,501,316,
datasets/205/111.jpg,205,63,97,1242,665,
datasets/205/119.jpg,205,65,81,565,350,
datasets/205/155.jpg,205,72,150,421,326,
datasets/205/53.jpg,205,53,71,588,344,
datasets/205/102.jpg,205,23,15,518,383,
datasets/205/160.jpg,205,88,126,1066,668,
datasets/205/186.jpg,205,30,100,502,324,
datasets/205/128.jpg,205,61,142,591,418,
datasets/205/23.jpg,205,23,86,491,308,
datasets/205/32.jpg,205,74,184,459,358,
datasets/205/85.jpg,205,51,165,609,354,
datasets/205/58.jpg,205,35,47,591,335,
datasets/205/125.jpg,205,95,95,447,313,
datasets/205/146.jpg,205,105,123,601,403,
datasets/205/172.jpg,205,87,93,558,328,
datasets/205/133.jpg,205,337,386,1353,879,
datasets/205/140.jpg,205,61,229,962,658,
datasets/205/21.jpg,205,23,90,626,383,
datasets/205/14.jpg,205,69,112,558,388,
datasets/205/117.jpg,205,21,143,619,334,
datasets/205/122.jpg,205,63,150,538,347,
datasets/205/79.jpg,205,84,91,404,279,
datasets/205/43.jpg,205,19,79,521,315,
datasets/205/184.jpg,205,22,110,622,353,
datasets/205/63.jpg,205,32,149,616,332,
datasets/205/139.jpg,205,105,123,601,403,
datasets/205/226.jpg,205,34,126,575,318,
datasets/205/161.jpg,205,81,75,554,378,
datasets/205/17.jpg,205,139,113,1159,656,
datasets/205/188.jpg,205,38,152,603,415,
datasets/205/203.jpg,205,103,31,595,304,
datasets/205/167.jpg,205,28,108,630,366,
datasets/205/116.jpg,205,66,128,605,406,
datasets/205/163.jpg,205,32,86,625,338,
datasets/205/195.jpg,205,19,60,631,375,
datasets/205/171.jpg,205,24,168,616,436,
datasets/205/99.jpg,205,198,388,1485,826,
datasets/205/153.jpg,205,17,80,631,334,
datasets/205/150.jpg,205,919,126,1098,346,
datasets/205/44.jpg,205,43,117,599,417,
datasets/205/213.jpg,205,46,112,619,414,
datasets/205/223.jpg,205,13,101,636,362,
datasets/205/67.jpg,205,2,30,161,121,
datasets/205/83.jpg,205,2,30,161,121,
datasets/205/59.jpg,205,53,81,588,374,
datasets/205/1.jpg,205,90,209,1168,731,
datasets/205/77.jpg,205,54,106,601,370,
datasets/205/22.jpg,205,201,275,1440,871,
datasets/205/232.jpg,205,30,91,613,384,
datasets/205/35.jpg,205,41,129,561,347,
datasets/205/123.jpg,205,66,128,605,406,
datasets/205/170.jpg,205,103,93,443,310,
datasets/205/132.jpg,205,65,114,553,367,
datasets/205/41.jpg,205,35,36,289,193,
datasets/205/202.jpg,205,52,73,566,412,
datasets/205/212.jpg,205,42,94,597,409,
datasets/205/179.jpg,205,15,201,641,417,
datasets/205/48.jpg,205,235,121,1536,810,
datasets/205/62.jpg,205,23,35,278,181,
datasets/205/136.jpg,205,96,134,559,386,
datasets/205/229.jpg,205,33,77,630,380,
datasets/205/192.jpg,205,10,83,585,351,
datasets/205/207.jpg,205,24,80,599,389,
datasets/205/193.jpg,205,32,125,603,353,
datasets/205/196.jpg,205,27,52,839,380,
datasets/205/90.jpg,205,70,112,584,359,
datasets/205/227.jpg,205,60,150,576,392,
datasets/205/47.jpg,205,93,44,573,374,
datasets/205/182.jpg,205,32,140,576,374,
datasets/205/11.jpg,205,19,108,622,382,
datasets/205/34.jpg,205,37,131,600,382,
datasets/205/190.jpg,205,16,58,585,316,
datasets/205/228.jpg,205,59,95,610,429,
datasets/205/92.jpg,205,315,162,1005,480,
datasets/205/135.jpg,205,26,24,298,185,
datasets/205/73.jpg,205,29,60,511,337,
datasets/205/65.jpg,205,15,220,626,427,
datasets/205/4.jpg,205,132,203,1338,767,
datasets/205/50.jpg,205,134,135,533,362,
datasets/205/142.jpg,205,35,89,621,330,
datasets/205/57.jpg,205,11,99,531,317,
datasets/205/113.jpg,205,315,162,1005,480,
datasets/205/185.jpg,205,10,76,400,254,
datasets/205/75.jpg,205,44,96,610,391,
datasets/205/219.jpg,205,19,69,557,328,
datasets/205/158.jpg,205,62,81,592,318,
datasets/205/71.jpg,205,36,69,574,321,
datasets/205/10.jpg,205,10,192,1871,938,
datasets/205/98.jpg,205,60,100,592,368,
datasets/205/94.jpg,205,33,101,612,392,
datasets/205/129.jpg,205,37,141,611,403,
datasets/205/38.jpg,205,50,96,572,314,
datasets/205/49.jpg,205,14,55,308,165,
datasets/205/225.jpg,205,20,84,582,314,
datasets/205/222.jpg,205,122,31,575,390,
datasets/205/180.jpg,205,34,161,615,387,
datasets/205/87.jpg,205,18,14,635,271,
datasets/205/151.jpg,205,9,78,634,350,
datasets/205/56.jpg,205,62,122,588,384,
datasets/205/175.jpg,205,33,185,626,385,
datasets/205/66.jpg,205,40,144,484,347,
datasets/205/33.jpg,205,20,77,505,326,
datasets/205/197.jpg,205,116,100,875,528,
datasets/205/174.jpg,205,83,174,574,339,
datasets/205/200.jpg,205,75,212,495,357,
datasets/205/215.jpg,205,36,99,603,372,
datasets/205/12.jpg,205,14,60,619,409,
datasets/205/97.jpg,205,13,72,582,316,
datasets/205/201.jpg,205,42,114,625,424,
datasets/205/126.jpg,205,23,77,343,196,
datasets/205/9.jpg,205,20,75,622,395,
datasets/205/183.jpg,205,96,202,691,410,
datasets/205/8.jpg,205,42,76,600,308,
datasets/205/82.jpg,205,26,97,665,383,
datasets/205/137.jpg,205,55,75,593,303,
datasets/205/45.jpg,205,113,276,692,533,
datasets/205/20.jpg,205,59,141,579,432,
datasets/205/168.jpg,205,55,89,633,388,
datasets/205/26.jpg,205,18,57,302,202,
datasets/205/109.jpg,205,14,55,308,165,
datasets/205/29.jpg,205,16,123,518,351,
datasets/205/120.jpg,205,27,111,597,371,
datasets/205/218.jpg,205,13,63,576,323,
datasets/205/89.jpg,205,64,63,458,327,
datasets/205/233.jpg,205,78,17,566,385,
datasets/205/95.jpg,205,44,96,610,391,
datasets/205/72.jpg,205,75,63,585,372,
datasets/205/31.jpg,205,8,82,594,341,
datasets/205/159.jpg,205,47,101,602,360,
datasets/205/166.jpg,205,35,144,620,436,
datasets/205/211.jpg,205,65,88,576,389,
datasets/205/141.jpg,205,53,81,588,374,
datasets/205/70.jpg,205,18,50,618,428,
datasets/205/143.jpg,205,36,9,509,344,
datasets/205/80.jpg,205,284,143,1464,772,
datasets/205/210.jpg,205,63,185,611,368,
datasets/206/69.jpg,206,88,51,461,308,
datasets/206/138.jpg,206,396,46,646,185,
datasets/206/6.jpg,206,19,37,788,357,
datasets/206/96.jpg,206,24,0,579,251,
datasets/206/54.jpg,206,58,183,474,356,
datasets/206/149.jpg,206,28,85,579,412,
datasets/206/81.jpg,206,143,127,497,282,
datasets/206/76.jpg,206,32,94,486,322,
datasets/206/78.jpg,206,44,116,380,280,
datasets/206/61.jpg,206,205,673,1752,1511,
datasets/206/7.jpg,206,549,224,1202,541,
datasets/206/105.jpg,206,25,121,592,386,
datasets/206/152.jpg,206,22,109,391,257,
datasets/206/134.jpg,206,1,35,641,364,
datasets/206/148.jpg,206,7,209,633,463,
datasets/206/15.jpg,206,97,105,499,415,
datasets/206/93.jpg,206,28,79,629,386,
datasets/206/42.jpg,206,0,102,42,123,
datasets/206/88.jpg,206,391,95,597,174,
datasets/206/2.jpg,206,28,79,629,386,
datasets/206/86.jpg,206,1,88,46,124,
datasets/206/127.jpg,206,0,98,109,213,
datasets/206/121.jpg,206,132,99,591,333,
datasets/206/24.jpg,206,63,70,661,331,
datasets/206/103.jpg,206,63,101,602,428,
datasets/206/68.jpg,206,6,13,319,222,
datasets/206/13.jpg,206,47,95,605,358,
datasets/206/55.jpg,206,31,48,587,371,
datasets/206/5.jpg,206,14,173,743,499,
datasets/206/130.jpg,206,48,101,558,409,
datasets/206/30.jpg,206,83,383,1889,968,
datasets/206/40.jpg,206,1103,88,1598,514,
datasets/206/147.jpg,206,37,204,601,389,
datasets/206/39.jpg,206,148,152,1771,928,
datasets/206/124.jpg,206,31,90,627,361,
datasets/206/18.jpg,206,17,80,346,187,
datasets/206/115.jpg,206,66,153,588,400,
datasets/206/16.jpg,206,330,223,1051,570,
datasets/206/3.jpg,206,53,130,980,593,
datasets/206/100.jpg,206,19,140,628,445,
datasets/206/144.jpg,206,105,64,520,381,
datasets/206/27.jpg,206,19,62,156,136,
datasets/206/19.jpg,206,18,55,233,179,
datasets/206/64.jpg,206,127,154,505,321,
datasets/206/37.jpg,206,18,174,738,492,
datasets/206/107.jpg,206,44,142,590,367,
datasets/206/36.jpg,206,25,79,434,277,
datasets/206/131.jpg,206,17,82,609,330,
datasets/206/112.jpg,206,53,65,614,398,
datasets/206/25.jpg,206,17,85,483,334,
datasets/206/74.jpg,206,41,29,504,364,
datasets/206/91.jpg,206,19,91,479,339,
datasets/206/108.jpg,206,14,74,327,213,
datasets/206/52.jpg,206,46,167,415,335,
datasets/206/110.jpg,206,6,184,619,394,
